id,views,mean_rating,bayesian_rating,ratings,follows,manga_comments,chapter_comments
15868,22845,8.93,8.47,89,1154,32,54
15870,7845,7.75,7.94,12,477,4,1
15872,7101,5.86,7.63,14,71,0,0
15879,25438,8.62,8.23,53,900,13,33
15881,6060,8.17,8.01,23,151,0,2
15884,7533,8.16,8.07,93,510,2,3
15885,9708,7.72,7.82,116,691,1,0
15886,61087,7.35,7.74,46,1826,9,0
15892,9893,7.62,7.8,77,504,3,0
15897,14167,9.01,8.72,211,736,9,12
15898,18568,7.86,7.88,246,1514,3,5
15901,12113,6.0,7.34,35,454,6,0
15902,21027,8.54,8.18,50,1049,10,2
15906,9752,8.68,8.12,19,392,6,3
15907,14534,8.46,8.26,123,968,6,5
15911,275902,8.52,8.4,286,7907,53,384
15912,11252,8.54,8.22,67,432,3,0
15918,223710,7.31,7.5,200,10008,15,41
15921,2714,6.9,7.85,10,64,1,1
15925,31983,7.56,7.89,18,898,5,2
15937,99498,8.83,8.55,173,4293,30,77
15938,3199,9.38,8.16,13,77,1,1
15940,22159,8.16,8.1,191,2327,8,2
15941,618104,9.15,9.1,1799,18624,302,652
15946,987463,5.19,5.34,1378,25053,182,881
15948,11386,9.37,8.64,75,499,13,11
15949,33261,5.0,6.85,42,423,17,7
15950,2158719,7.19,7.22,1889,48130,323,2203
15951,3788,7.09,7.84,11,234,0,0
15954,68645,6.7,7.51,47,1983,15,20
15957,6966,6.33,7.5,33,181,1,0
15962,76918,8.94,8.61,158,4483,28,73
15963,37458,8.26,8.07,46,1993,7,0
15964,8896,6.73,7.78,15,419,1,2
15967,11814,7.03,7.67,38,432,1,4
15969,19257,7.6,7.82,52,602,1,8
15974,7448,7.07,7.72,30,289,1,4
15976,137050,9.27,9.2,1649,7773,80,149
15978,5076,6.86,7.68,28,339,2,1
15980,103057,3.51,6.1,59,1450,13,20
15988,8000,7.61,7.86,36,444,1,3
15989,143902,8.48,8.36,262,6051,26,130
15991,286049,8.25,8.23,773,10773,71,423
15992,38324,6.3,7.36,43,772,16,32
15995,23605,8.34,8.18,113,1267,15,10
15997,15944,9.07,8.27,27,858,7,1
15999,3608,7.42,7.89,12,75,0,0
16003,22996,8.44,8.3,188,1662,4,3
16004,4863,7.33,7.88,12,204,0,4
16008,66225,8.3,8.13,77,2729,17,10
16010,3694,7.27,7.85,15,204,3,0
16011,12997,8.77,8.21,35,1002,1,0
16013,8448,7.13,7.73,31,272,0,0
16014,39441,7.52,7.77,64,2547,11,2
16015,18685,6.63,7.61,30,892,0,2
16016,3058,7.0,7.86,10,108,1,0
16017,4325,6.91,7.84,11,112,2,2
16019,11371,8.0,7.97,12,753,0,0
16021,34926,8.45,8.09,29,1666,8,8
16024,16953,6.71,7.71,21,550,6,0
16025,6656,7.93,7.97,15,312,8,0
16026,13813,7.19,7.81,21,880,11,0
16028,11350,7.0,7.57,58,428,1,0
16029,12252,7.72,7.83,102,668,2,0
16030,11178,7.67,7.85,49,370,0,0
16032,28181,7.08,7.55,71,1120,12,4
16034,18260,7.92,7.95,25,1102,1,1
16037,6273,8.08,8.02,63,346,2,1
16038,5092,7.23,7.82,13,195,1,0
16039,325849,7.9,7.91,333,5915,56,737
16040,7886,7.79,7.93,24,179,0,0
16041,55011,6.1,7.48,29,2036,8,12
16043,39759,9.1,8.82,250,2344,15,75
16046,216666,7.24,7.45,207,8202,57,150
16048,18355,8.06,8.03,227,1061,6,9
16050,266879,9.08,9.01,1163,12544,93,764
16063,16961,4.53,7.36,17,652,2,7
16064,13571,7.09,7.72,32,447,0,0
16065,8527,7.27,7.83,11,379,0,0
16069,2129234,8.65,8.63,2746,40175,357,1193
16070,60993,7.55,7.77,75,2815,9,6
16071,70428,8.45,8.37,405,6022,17,82
16073,5408,8.13,8.01,30,263,1,0
16074,65275,8.47,8.27,131,2306,24,52
16076,50221,8.12,8.06,147,2245,15,29
16079,3780,8.04,7.99,25,184,5,1
16081,6735,7.59,7.83,49,284,0,0
16082,7262,6.0,7.6,14,226,1,0
16087,47145,7.55,7.77,78,2327,16,5
16094,17225,5.72,6.69,108,891,7,5
16096,3844,7.58,7.88,24,217,0,0
16099,49599,7.84,7.93,32,2314,14,98
16105,2441559,8.42,8.41,3713,61532,573,3667
16106,4246,8.08,7.99,26,163,5,3
16107,7157,8.25,8.01,12,422,2,0
16108,7263,7.52,7.87,23,288,0,0
16110,38974,7.73,7.86,66,1303,10,9
16113,2832,6.4,7.79,10,81,0,0
16115,56969,8.46,8.2,71,2184,11,11
16119,3885,6.47,7.69,17,98,3,2
16120,5497,6.3,7.53,23,216,6,0
16124,5994,7.47,7.77,32,194,0,0
16125,5095,7.81,7.93,21,265,3,0
16127,160720,8.09,8.06,276,9570,36,34
16130,5691,6.7,7.54,40,368,3,0
16152,10801,7.02,7.54,63,560,0,1
16159,4590,9.02,8.42,62,242,4,7
16160,51466,8.06,8.03,216,4003,10,21
16164,7965,9.22,8.25,23,291,1,0
16165,6121,7.74,7.89,42,358,1,4
16168,764811,9.05,8.93,627,6251,31,1010
16170,25598,8.34,8.12,59,736,2,9
16173,18203,6.53,7.7,19,497,4,14
16174,4595,6.4,7.72,11,106,0,0
16177,129673,8.83,8.67,354,6907,42,26
16180,10470,9.08,8.24,12,452,2,0
16184,3054,7.82,7.95,11,98,0,0
16187,17602,6.07,7.67,15,608,0,5
16191,6586,7.37,7.78,38,408,1,0
16193,72747,8.66,8.31,80,2711,25,25
16195,22409,7.96,7.96,192,1118,4,2
16197,43160,8.04,8.01,149,1693,12,32
16198,8943,8.22,8.05,36,309,6,4
16200,7650,8.13,8.02,46,405,4,0
16203,6314,6.6,7.77,11,120,2,0
16204,6298,7.0,7.84,11,101,0,0
16213,7224,7.57,7.81,54,393,0,0
16214,3035,7.32,7.77,19,96,0,0
16215,78271,7.75,7.88,61,3139,15,5
16216,8243,6.76,7.76,17,290,0,0
16217,26995,5.62,6.46,145,922,12,8
16222,66414,7.72,7.77,366,4784,16,74
16223,5779,6.7,7.51,47,296,1,1
16224,127315,6.59,7.14,123,3447,26,38
16238,2811,5.82,7.71,11,85,0,0
16243,9561,5.33,7.62,12,179,2,0
16247,5350,7.41,7.85,22,480,4,1
16249,6208,8.24,8.09,66,442,0,0
16252,6722,8.82,8.27,45,444,3,0
16254,4526,8.42,8.03,12,517,0,0
16263,2235,6.33,7.76,12,96,0,0
16265,7136,7.32,7.7,57,438,2,0
16266,19641,6.43,7.44,42,1761,3,1
16267,44581,6.0,7.6,15,390,4,1
16269,11489,7.82,7.94,11,254,1,3
16279,557019,7.57,7.61,905,13378,87,737
16280,25234,7.7,7.88,40,2089,6,0
16281,29818,7.61,7.89,23,1336,9,2
16283,48259,6.44,7.43,45,2508,13,14
16284,32069,7.42,7.69,85,1762,7,6
16285,17807,6.81,7.73,21,1235,3,0
16286,11741,7.19,7.83,17,414,0,0
16287,9432,6.33,7.63,21,224,0,0
16290,46228,7.41,7.65,108,1574,22,19
16295,6494,7.13,7.74,30,309,0,0
16297,221717,9.38,9.18,489,7278,52,394
16298,26906,6.94,7.79,17,1542,4,0
16300,66723,8.1,8.06,157,2723,34,34
16301,5459,7.89,7.95,18,164,2,2
16305,4327,7.73,7.92,15,318,0,0
16310,51298,7.05,7.58,61,2859,21,57
16313,1039370,9.36,9.33,2924,38141,237,1108
16316,4798,7.8,7.92,10,217,2,0
16323,11474,5.66,6.7,99,436,14,0
16324,8069,8.5,8.05,14,439,6,10
16325,88532,8.23,8.2,693,7843,26,97
16328,11534,7.69,7.93,13,1312,4,1
16335,9717,7.94,7.96,18,345,1,3
16336,14009,7.3,7.73,44,430,0,1
16339,5128,8.57,8.21,56,302,12,3
16340,98271,8.01,7.99,103,2889,14,123
16345,37296,8.18,8.11,149,1880,21,106
16346,61128,8.79,8.57,219,4069,16,79
16351,307967,7.23,7.41,263,6837,39,92
16354,4180,9.09,8.1,11,187,2,0
16357,8436,7.81,7.92,36,344,0,0
16358,23975,6.25,7.48,32,1791,10,0
16362,5140,7.51,7.82,41,166,3,0
16363,21061,4.7,7.32,20,614,14,0
16366,55037,8.12,8.03,57,2499,22,7
16368,20611,8.07,8.02,72,1934,4,5
16369,28476,6.46,7.24,78,2208,12,15
16374,50812,8.23,8.12,107,2431,14,57
16375,24874,7.64,7.87,33,1134,7,20
16384,7202,6.81,7.78,16,160,0,0
16387,6827,8.28,8.11,69,508,10,14
16390,16918,4.07,7.4,14,248,11,1
16392,15899,7.33,7.72,54,1222,5,0
16393,83612,8.49,8.25,94,2961,13,58
16394,10797,7.61,7.85,41,396,1,0
16396,27043,8.66,8.45,196,1799,14,17
16397,15690,7.16,7.74,32,541,0,5
16398,4658,8.1,8.0,30,199,3,2
16403,2549,7.31,7.88,13,84,0,0
16405,137474,7.77,7.84,159,4630,47,131
16407,12155,8.7,8.1,20,475,7,4
16409,3604,7.5,7.86,12,183,1,0
16410,25270,9.35,8.45,43,1341,12,48
16411,1502492,8.18,8.16,1304,37102,115,2618
16413,13522,4.76,7.37,17,165,1,0
16414,7330,7.05,7.78,20,442,1,0
16415,60827,8.38,8.23,152,3120,32,7
16417,3544,7.88,7.95,24,132,0,0
16418,2902,8.0,7.97,11,76,1,0
16420,124285,8.43,8.31,250,3319,21,52
16426,11884,8.4,8.2,97,781,3,2
16430,6157,7.79,7.9,34,337,1,3
16436,14320,7.2,7.66,55,623,3,8
16441,7169,8.17,8.02,29,432,0,0
16442,12128,7.46,7.72,78,368,8,0
16443,68943,8.52,8.26,97,3874,19,35
16444,773596,8.77,8.71,923,14570,202,1355
16445,17069,8.8,8.26,44,865,11,0
16446,3842,7.24,7.79,25,143,1,1
16453,27134,8.41,8.22,116,1661,5,16
16454,46293,7.66,7.83,62,1790,8,10
16459,64101,6.3,6.87,159,3810,6,4
16460,11343,7.5,7.89,14,177,8,14
16461,7168,8.39,8.11,41,239,2,1
16464,3417,8.07,7.99,28,156,1,0
16465,22681,8.79,8.15,24,976,9,69
16468,18556,6.63,7.75,16,841,5,0
16470,35053,7.11,7.81,18,1066,10,0
16471,5976,8.0,7.98,49,340,12,1
16472,7031,7.24,7.84,17,279,2,2
16473,8443,8.11,8.03,70,505,5,2
16474,4454,8.67,8.09,18,89,3,2
16475,2757,6.5,7.64,12,58,2,0
16476,106570,6.66,7.11,157,4985,18,5
16477,7079,7.03,7.71,31,351,0,0
16482,1165374,9.29,9.24,2220,32105,170,927
16487,6284,6.65,7.55,37,303,0,0
16488,310284,5.5,5.94,376,7383,79,288
16489,6170,9.6,8.37,10,219,1,0
16490,82867,8.14,8.07,107,4770,23,54
16493,3559,8.0,7.97,13,138,2,0
16495,44745,6.81,7.57,43,1427,18,17
16497,10347,7.4,7.64,106,517,6,0
16504,7768,7.44,7.87,16,270,0,0
16506,115200,8.43,8.24,118,4724,13,5
16508,5615,8.17,8.03,35,523,2,3
16509,338702,8.74,8.68,897,11833,103,754
16513,24719,8.53,8.11,30,727,15,23
16514,33066,7.84,7.92,43,983,8,0
16516,169932,6.51,6.81,318,4042,33,139
16517,12204,7.87,7.95,23,815,2,1
16519,154517,9.09,8.9,415,8615,39,37
16520,26011,7.8,7.93,20,1132,2,3
16527,16772,8.25,8.01,16,721,0,0
16542,71647,9.37,8.95,194,3091,37,251
16544,6341,6.88,7.79,16,141,0,0
16545,9365,6.0,7.7,13,383,2,2
16546,13495,7.06,7.69,33,451,10,26
16549,16615,8.89,8.4,72,795,7,2
16550,14527,8.15,8.04,59,755,1,8
16551,1077082,7.33,7.36,2007,20030,462,2780
16552,437554,9.15,8.98,488,5445,153,2967
16583,11690,8.73,8.06,11,414,3,8
16588,814801,7.92,7.93,1175,30601,151,659
16591,10323,8.06,7.96,16,514,1,9
16602,6781,9.06,8.16,17,656,1,0
16606,4459,7.6,7.9,15,113,4,0
16617,8895706,9.09,9.08,10850,103049,1531,21668
16618,12590,5.64,7.62,14,627,0,1
16619,10418,6.76,7.51,50,502,0,1
16620,23730,7.0,7.75,24,843,10,20
16640,7771,7.27,7.74,37,429,8,3
16642,45944,7.3,7.86,10,767,7,10
16643,3712,8.19,8.03,31,153,1,0
16648,27595,8.76,8.29,55,896,14,3
16655,48101,8.4,8.24,134,2960,22,25
16659,21539,7.24,7.63,71,610,4,13
16660,30389,8.51,8.22,72,976,5,29
16661,11673,8.1,8.03,69,536,1,0
16663,1479486,9.28,9.23,1873,28859,205,3760
16664,13978,6.77,7.61,35,263,0,0
16665,146689,8.87,8.76,587,5798,45,446
16668,6893,6.6,7.43,53,383,0,2
16669,54492,6.37,7.15,86,1551,11,7
16671,100980,8.84,8.62,249,4970,49,0
16676,7737,8.0,7.97,12,232,2,3
16678,14981,6.5,7.67,18,648,1,0
16679,16473,7.09,7.49,99,1265,8,8
16680,26921,7.35,7.86,17,905,7,2
16685,14854,7.63,7.87,35,1465,8,1
16725,9648,7.39,7.75,49,398,0,7
16727,2852,6.83,7.81,12,69,0,0
16731,9784,7.17,7.79,23,214,0,0
16733,25955,7.54,7.68,162,1085,3,1
16734,10595,5.79,7.64,14,394,0,0
16735,19168,8.78,8.13,18,673,10,7
16737,19362,8.17,8.01,18,816,2,5
16742,36103,8.66,8.33,93,1583,18,113
16751,19403,9.03,8.43,62,1411,13,47
16753,48693,8.93,8.3,43,1317,11,9
16754,27674,8.69,8.48,198,1914,12,20
16757,130612,8.32,8.23,239,7803,33,266
16768,11683,5.63,7.49,17,309,0,0
16769,11220,7.56,7.84,39,342,3,5
16774,22315,8.31,8.16,109,1154,10,26
16778,16452,8.21,8.14,178,1419,4,3
16784,32123,6.41,7.48,37,1315,5,0
16786,94624,8.51,8.26,99,1994,17,57
16790,8611,8.42,8.14,50,566,6,0
16792,81899,8.66,8.38,117,3257,27,78
16795,35159,7.18,7.63,61,1433,8,49
16797,6354,7.98,7.97,44,317,0,1
16798,14396,8.02,7.98,44,670,5,10
16799,13297,7.29,7.77,34,646,0,6
16800,426635,7.55,7.61,487,13757,44,332
16801,1275770,7.42,7.44,2554,38843,246,1575
16802,18561,8.09,7.99,22,426,6,5
16803,60421,6.14,7.22,56,1590,4,53
16805,62914,6.92,7.73,24,1734,14,3
16807,60632,7.02,7.56,58,2958,10,75
16808,11008,6.82,7.76,17,519,4,16
16810,60663,8.07,8.03,163,2788,20,46
16815,446063,9.03,8.87,465,5428,188,2382
16817,48962,7.11,7.52,85,2125,29,84
16820,5867,8.33,8.06,27,139,4,0
16821,50827,8.78,8.35,72,2936,10,2
16823,62170,7.0,7.53,67,1991,6,35
16825,43437,8.82,8.27,45,1358,9,10
16834,9504,9.3,8.35,33,451,3,1
16838,132394,7.5,7.64,186,5107,28,189
16853,14896,8.46,8.13,39,903,2,3
16854,6967,7.71,7.91,24,265,2,0
16856,6241,5.37,7.32,27,205,0,0
16858,23233,6.24,7.55,25,745,13,9
16859,8120,8.5,8.24,84,395,2,1
16861,34562,8.41,8.09,32,1581,6,23
16868,124555,8.11,8.05,109,3160,20,90
16870,6974,6.68,7.72,19,136,0,0
16871,7782,8.13,8.04,60,665,7,3
16873,4052,7.4,7.87,15,106,1,0
16881,8916,7.73,7.94,11,301,2,0
16890,7340,8.36,8.02,14,311,5,5
16894,22607,4.6,7.17,25,562,6,0
16895,9758,6.74,7.74,19,910,2,1
16898,9564,8.14,8.02,49,568,4,1
16900,21767,7.93,7.95,40,781,7,28
16904,34989,8.23,8.13,144,3627,19,60
16908,449295,6.27,6.44,735,9255,102,284
16914,8099,6.48,7.54,33,165,3,2
16929,12948,8.63,8.39,140,816,8,2
16931,40123,7.9,7.95,30,556,3,10
16944,6038,6.0,7.69,12,69,1,0
16948,212013,8.77,8.63,389,8329,25,164
16950,7494,8.2,8.07,61,376,3,1
16959,7681,8.0,7.98,30,354,1,2
16963,4511,6.95,7.74,22,188,0,0
16965,11320,8.27,8.1,67,749,6,3
16972,91741,8.19,8.14,338,4906,40,77
16975,7773,6.68,7.66,25,314,0,0
16976,183471,8.23,8.17,267,7442,29,234
16986,11200,8.19,8.04,42,500,2,0
16987,193184,6.68,7.1,173,4008,35,103
16988,34482,8.68,8.52,284,1661,17,2
16989,5660,7.06,7.8,18,103,0,0
16993,3804,6.33,7.57,24,127,9,0
16994,5039,6.95,7.76,21,204,0,0
16996,15311,7.7,7.9,27,825,3,18
16998,6573,8.51,8.23,74,577,7,2
17000,763308,8.08,8.07,833,24538,66,317
17001,25372,8.19,8.07,73,1148,7,9
17003,9026,9.34,8.4,38,437,3,0
17004,10477,4.13,7.33,16,217,5,0
17008,19836,8.02,8.0,109,888,2,7
17013,20806,8.25,8.15,139,888,4,6
17014,16688,5.6,7.04,53,1370,6,0
17019,131328,8.81,8.54,179,6800,27,168
17020,29598,8.13,8.05,80,1495,4,10
17022,4227,8.4,8.11,40,444,10,0
17034,3095,4.6,7.54,11,75,1,1
17038,9220,7.72,7.89,39,411,1,4
17040,4886,7.13,7.7,38,270,1,0
17044,4353,7.33,7.84,21,146,0,2
17047,5446,5.22,7.16,32,115,0,5
17052,5228,7.0,7.84,10,151,0,1
17055,5389,8.17,7.98,12,125,2,0
17056,3129,6.7,7.81,10,60,0,0
17062,4763,5.55,7.66,11,102,1,0
17069,12732,8.53,8.07,19,587,5,0
17070,27694,7.59,7.7,184,1966,11,2
17073,1044847,8.75,8.72,1789,38285,141,1158
17080,12022,7.96,7.96,23,455,1,0
17081,11598,7.57,7.85,35,693,3,0
17083,13906,6.74,7.73,19,420,5,2
17084,7004,7.36,7.88,11,215,2,4
17085,47377,7.12,7.76,26,1553,3,7
17091,6098,8.83,8.21,29,344,0,2
17094,70230,7.99,7.98,130,2121,48,112
17098,49318,8.1,8.05,128,2896,23,107
17114,4191,7.79,7.91,29,261,3,5
17117,4092,6.79,7.76,14,107,0,0
17119,48430,8.64,8.28,69,2083,20,28
17120,42381,8.08,8.01,50,2686,28,42
17125,10126,7.94,7.95,64,550,5,0
17126,9634,5.12,7.48,17,161,1,0
17127,2969,6.4,7.78,10,97,1,2
17129,4743,7.06,7.71,32,177,0,0
17133,3921,7.91,7.94,34,180,0,0
17135,16437,8.63,8.44,206,1165,3,1
17139,4412,5.25,7.62,12,131,0,3
17141,4210,7.83,7.94,13,104,0,6
17142,4786,5.71,7.59,14,165,2,0
17148,6430,7.27,7.87,11,103,0,0
17150,4297,7.69,7.88,32,279,3,1
17151,9829,8.61,8.36,132,562,12,2
17158,6060,7.41,7.87,17,238,4,3
17160,26118,7.38,7.73,53,1513,13,6
17161,47783,6.53,6.95,198,2991,9,38
17162,11670,6.92,7.7,25,364,2,0
17165,51186,8.54,8.23,69,1960,16,4
17169,2690,6.73,7.63,11,51,4,0
17170,792021,8.86,8.8,1053,15236,238,2213
17172,71221,7.12,7.57,73,2916,43,12
17174,4629,5.67,7.49,18,523,4,0
17176,559180,7.58,7.65,378,13360,109,465
17178,15557,7.94,7.95,95,757,6,1
17181,10223,6.41,7.7,17,343,6,17
17184,34127,8.35,8.19,111,2064,14,8
17187,14290,8.03,7.99,32,325,0,0
17189,276208,9.06,8.91,523,12306,87,426
17190,5043,8.09,7.98,11,261,3,1
17195,4219,7.5,7.86,24,174,1,1
17198,4164,5.58,7.65,12,109,0,0
17199,20605,7.49,7.67,140,2663,13,7
17206,118851,6.75,7.2,134,2617,25,0
17212,9629,7.42,7.82,31,276,0,0
17213,31864,7.88,7.95,24,977,2,7
17214,5530,8.0,7.97,21,135,1,0
17215,11245,6.7,7.63,30,417,6,7
17216,5335,6.81,7.76,16,152,0,2
17217,6595,7.96,7.96,24,146,0,0
17218,52659,5.42,7.02,48,1196,7,4
17224,15784,7.13,7.74,31,762,0,0
17225,7080,7.66,7.85,50,289,1,0
17230,39631,6.28,6.83,173,2319,7,22
17233,3976,7.44,7.87,16,87,0,0
17236,4527,7.48,7.86,21,164,1,2
17241,5606,7.68,7.89,28,363,4,0
17246,8153,8.12,8.02,43,328,1,5
17250,20055,6.69,7.43,58,774,8,11
17251,98380,7.99,7.98,101,3272,37,51
17253,6418,7.47,7.87,19,229,2,0
17255,3080,5.44,7.61,10,48,1,0
17256,34111,8.2,8.11,128,1545,13,28
17257,6161,6.85,7.78,13,237,1,5
17258,260713,8.61,8.51,420,14697,63,97
17263,3820,8.42,8.03,12,132,3,1
17267,4836,8.14,8.02,35,154,0,0
17269,5416,7.48,7.84,29,293,1,0
17271,4735,7.65,7.89,20,176,1,0
17273,17747,8.56,8.07,16,1250,7,0
17274,3441118,9.23,9.21,5660,72718,1296,5449
17277,70886,8.25,8.04,28,1206,3,18
17278,6925,6.76,7.65,29,374,2,0
17284,10419,7.02,7.64,44,422,0,0
17287,3390,7.3,7.89,10,59,0,0
17291,239787,8.5,8.4,363,4529,78,985
17295,5482,6.0,7.71,12,117,0,0
17299,6142,7.74,7.88,46,445,2,2
17303,5948,4.82,7.58,11,189,1,0
17307,14090,8.94,8.14,18,538,5,2
17309,6941,7.53,7.9,15,161,0,0
17311,8533,6.82,7.77,17,256,2,0
17312,17637,8.17,8.01,18,338,6,0
17315,9466,8.24,8.02,21,351,0,0
17317,74217,8.22,8.16,261,3929,39,132
17320,6186,7.09,7.78,22,145,0,0
17324,50648,8.26,8.13,101,2652,20,19
17325,2638,6.58,7.77,12,91,0,0
17327,10281,7.33,7.84,21,364,1,0
17328,5635,8.43,8.03,14,267,2,0
17329,13868,8.0,7.95,13,661,3,0
17333,2874,7.53,7.87,19,119,3,2
17337,20343,4.69,7.48,13,314,2,0
17342,346587,9.3,9.27,4114,17489,228,509
17343,15922,8.7,8.49,198,1170,2,5
17344,5757,5.8,7.65,11,94,0,1
17347,7751,5.72,7.56,18,190,0,0
17354,2763,7.36,7.85,12,84,0,1
17356,2823,6.08,7.68,12,98,1,0
17360,4661,6.1,7.59,20,132,1,3
17363,2806,6.55,7.79,11,91,0,0
17365,4537,7.33,7.87,15,128,2,0
17378,12848,8.0,7.98,78,526,0,0
17383,2988,6.0,7.68,11,117,0,0
17384,55469,5.08,6.47,87,1265,60,212
17386,3216,7.47,7.86,18,173,0,1
17389,7188,7.3,7.65,73,470,2,0
17392,7868,8.78,8.11,18,272,4,5
17393,33877,9.21,8.46,52,1256,14,72
17395,29194,8.16,8.04,49,1108,10,9
17396,15245,7.49,7.77,57,850,1,2
17397,546413,8.4,8.35,649,13377,93,1720
17398,18945,7.56,7.9,16,528,4,0
17401,4443,5.77,7.66,13,111,1,1
17403,4616,5.67,7.61,15,110,2,0
17404,3537,6.27,7.7,15,86,0,1
17405,4521,6.41,7.53,32,147,3,6
17408,3113,7.4,7.9,10,73,0,4
17409,3390,6.93,7.78,15,96,0,0
17415,9471,8.91,8.24,33,395,5,17
17418,3255,7.0,7.8,15,119,1,0
17424,3490,7.08,7.83,13,110,1,3
17430,42730,6.0,7.38,34,1351,24,0
17433,237342,7.5,7.56,601,7095,93,291
17434,3458,7.25,7.86,12,145,4,0
17438,3770,6.39,7.55,28,158,1,0
17454,8214,5.75,7.61,16,454,3,4
17460,8819,5.73,7.7,11,235,4,2
17469,6024,6.0,7.65,16,170,1,0
17472,5203,6.08,7.61,12,128,2,2
17475,25805,8.08,8.02,72,1704,6,2
17476,6343,6.9,7.69,29,408,1,2
17496,3965,8.5,8.1,26,147,4,0
17497,4423,6.15,7.7,13,78,2,0
17500,6735,7.09,7.86,11,231,0,0
17501,5093,6.5,7.77,12,215,1,0
17506,154268,7.49,7.68,130,6445,43,17
17507,212456,8.3,8.26,618,6540,61,265
17510,107426,8.66,8.53,364,4033,25,171
17511,75650,8.21,8.08,78,1975,10,58
17517,6622,3.22,7.1,18,211,3,0
17519,2631,7.07,7.82,14,57,1,0
17520,13176,4.53,6.91,36,432,4,3
17522,3959,7.07,7.83,15,109,2,0
17532,5607,7.36,7.84,22,91,2,0
17538,8736,6.35,7.68,17,264,1,0
17543,12560,7.27,7.76,26,299,4,59
17549,3470,7.5,7.87,22,183,0,0
17557,5893,6.6,7.81,10,244,0,0
17561,133432,8.22,8.16,269,4375,18,178
17562,882282,5.97,6.16,781,19626,173,758
17563,224171,5.68,6.36,193,5646,29,111
17564,15249,6.04,7.18,57,606,8,11
17569,35865,6.25,6.87,145,1163,24,13
17579,8444,6.4,7.8,10,190,15,0
17580,4599,7.36,7.9,11,89,1,0
17581,4661,7.38,7.87,16,132,0,0
17588,3773,8.1,7.98,11,174,2,0
17595,2518,7.87,7.95,15,72,1,0
17604,9134,7.89,7.94,53,392,5,2
17607,33183,8.71,8.28,59,1487,12,12
17622,27586,6.72,7.74,18,1245,5,1
17624,47080,8.24,8.15,160,1443,18,57
17626,59090,8.11,8.03,72,2211,18,39
17628,10590,7.0,7.81,14,330,2,0
17630,5136,7.0,7.84,12,173,0,0
17643,4433,7.5,7.89,16,157,0,0
17647,3292,6.8,7.67,10,76,1,0
17660,46574,8.1,8.02,60,1936,14,52
17661,125387,7.36,7.48,345,4558,34,177
17665,16589,6.79,7.7,24,929,5,0
17666,27889,8.99,8.65,166,1306,10,15
17667,12529,7.89,7.94,47,488,8,0
17669,20135,7.34,7.7,58,902,7,43
17689,11144,7.27,7.73,11,303,1,5
17693,4307,7.2,7.88,10,182,1,0
17694,355108,8.99,8.87,600,11896,62,608
17695,208003,8.41,8.25,135,5787,39,129
17696,162160,8.33,8.22,192,6997,30,219
17700,5342,7.0,7.85,10,176,0,2
17702,10677,7.76,7.84,130,877,2,1
17709,4053758,8.94,8.93,6457,84332,852,4441
17710,227770,9.22,9.17,1809,13682,95,655
17711,3832,6.9,7.85,10,113,0,0
17712,11440,8.19,8.05,47,537,0,0
17714,81467,7.14,7.47,125,1783,21,82
17720,1985502,9.05,9.02,3755,52865,545,3002
17723,2503,8.2,7.99,10,71,1,0
17724,5307,7.93,7.96,14,102,1,1
17726,2865,7.71,7.92,14,120,1,0
17727,15753,7.96,7.96,23,588,4,1
17729,8445,7.31,7.78,29,401,1,0
17731,6660,7.2,7.82,20,130,0,0
17733,106021,6.06,6.36,448,4270,54,52
17735,13013,7.04,7.51,77,549,0,2
17736,9470,7.64,7.78,109,648,1,1
17741,3221,8.0,7.97,10,93,2,0
17742,7717,7.6,7.91,10,290,1,18
17753,39233,4.96,7.27,24,1025,10,3
17755,108293,6.45,6.92,181,3889,12,134
17759,5025,7.38,7.8,32,286,0,0
17765,5741,8.51,8.13,35,289,4,5
17766,8812,5.0,7.19,22,168,0,0
17767,3417,7.89,7.95,27,144,0,6
17769,5414,7.26,7.81,23,166,0,0
17772,3220,6.73,7.74,12,111,0,0
17774,57950,7.71,7.83,94,1009,6,19
17778,22063,7.96,7.96,24,640,9,9
17781,9956,4.55,7.1,21,480,6,0
17782,215097,8.96,8.8,404,10895,52,7
17783,7154,5.31,6.97,49,212,4,2
17785,5843,5.88,7.2,48,233,6,8
17786,77588,6.98,7.22,256,3771,39,179
17787,6572,7.87,7.94,23,258,4,2
17792,11514,7.75,7.89,44,440,0,0
17794,9331,5.79,7.55,19,291,1,1
17801,82608,8.35,8.21,144,3108,56,339
17802,5588,6.88,7.66,32,201,0,0
17803,6576,6.73,7.76,11,101,2,0
17804,45438,7.46,7.78,50,2604,15,12
17806,3681,7.18,7.82,17,89,4,0
17812,1447466,7.34,7.37,1349,38670,144,1346
17819,29644,8.01,7.99,94,1147,12,2
17821,31717,6.55,7.8,11,901,3,0
17822,5076,8.93,8.36,56,429,3,2
17824,23113,7.08,7.84,13,945,9,0
17827,6333,6.29,7.58,24,173,6,4
17831,8106,7.18,7.72,38,275,0,0
17832,41404,8.13,8.04,71,1640,11,8
17834,165719,8.63,8.57,728,6442,67,121
17835,9377,6.7,7.65,27,211,0,1
17836,12045,8.78,8.11,18,510,0,5
17838,19038,7.63,7.87,30,740,5,37
17843,6575,8.37,8.11,43,462,2,2
17844,29653,8.55,8.37,187,2483,10,38
17851,210954,7.85,7.89,190,3632,77,943
